Iteration,A,R,sdvig,polojenie
26199,4,13.0,130,-37.5
26200,4,13.0,130,-35.0
26201,4,13.0,130,-32.5
26202,4,13.0,130,-30.0
26203,4,13.0,130,-27.5
26204,4,13.0,130,-25.0
26205,4,13.0,130,-22.5
26206,4,13.0,130,-20.0
26207,4,13.0,130,-17.5
26208,4,13.0,130,-15.0
26209,4,13.0,130,-12.5
26210,4,13.0,130,-10.0
26211,4,13.0,130,-7.5
26212,4,13.0,130,-5.0
26213,4,13.0,130,-2.5
26214,4,13.0,130,0.0
26215,4,13.0,130,2.5
26216,4,13.0,130,5.0
26217,4,13.0,130,7.5
26218,4,13.0,130,10.0
26219,4,13.0,130,12.5
26220,4,13.0,130,15.0
26221,4,13.0,130,17.5
26222,4,13.0,130,20.0
26223,4,13.0,130,22.5
26224,4,13.0,130,25.0
26225,4,13.0,130,27.5
26226,4,13.0,130,30.0
26227,4,13.0,130,32.5
26228,4,13.0,130,35.0
26229,4,13.0,130,37.5
26230,4,13.0,130,40.0
26231,4,13.0,130,42.5
26232,4,13.0,130,45.0
26233,4,13.0,130,47.5
26234,4,13.0,130,50.0
26235,4,13.5,20,-50.0
26236,4,13.5,20,-47.5
26237,4,13.5,20,-45.0
26238,4,13.5,20,-42.5
26239,4,13.5,20,-40.0
26240,4,13.5,20,-37.5
26241,4,13.5,20,-35.0
26242,4,13.5,20,-32.5
26243,4,13.5,20,-30.0
26244,4,13.5,20,-27.5
26245,4,13.5,20,-25.0
26246,4,13.5,20,-22.5
26247,4,13.5,20,-20.0
26248,4,13.5,20,-17.5
26249,4,13.5,20,-15.0
26250,4,13.5,20,-12.5
26251,4,13.5,20,-10.0
26252,4,13.5,20,-7.5
26253,4,13.5,20,-5.0
26254,4,13.5,20,-2.5
26255,4,13.5,20,0.0
26256,4,13.5,20,2.5
26257,4,13.5,20,5.0
26258,4,13.5,20,7.5
26259,4,13.5,20,10.0
26260,4,13.5,20,12.5
26261,4,13.5,20,15.0
26262,4,13.5,20,17.5
26263,4,13.5,20,20.0
26264,4,13.5,20,22.5
26265,4,13.5,20,25.0
26266,4,13.5,20,27.5
26267,4,13.5,20,30.0
26268,4,13.5,20,32.5
26269,4,13.5,20,35.0
26270,4,13.5,20,37.5
26271,4,13.5,20,40.0
26272,4,13.5,20,42.5
26273,4,13.5,20,45.0
26274,4,13.5,20,47.5
26275,4,13.5,20,50.0
26276,4,13.5,30,-50.0
26277,4,13.5,30,-47.5
26278,4,13.5,30,-45.0
26279,4,13.5,30,-42.5
26280,4,13.5,30,-40.0
26281,4,13.5,30,-37.5
26282,4,13.5,30,-35.0
26283,4,13.5,30,-32.5
26284,4,13.5,30,-30.0
26285,4,13.5,30,-27.5
26286,4,13.5,30,-25.0
26287,4,13.5,30,-22.5
26288,4,13.5,30,-20.0
26289,4,13.5,30,-17.5
26290,4,13.5,30,-15.0
26291,4,13.5,30,-12.5
26292,4,13.5,30,-10.0
26293,4,13.5,30,-7.5
26294,4,13.5,30,-5.0
26295,4,13.5,30,-2.5
26296,4,13.5,30,0.0
26297,4,13.5,30,2.5
26298,4,13.5,30,5.0
26299,4,13.5,30,7.5
26300,4,13.5,30,10.0
26301,4,13.5,30,12.5
26302,4,13.5,30,15.0
26303,4,13.5,30,17.5
26304,4,13.5,30,20.0
26305,4,13.5,30,22.5
26306,4,13.5,30,25.0
26307,4,13.5,30,27.5
26308,4,13.5,30,30.0
26309,4,13.5,30,32.5
26310,4,13.5,30,35.0
26311,4,13.5,30,37.5
26312,4,13.5,30,40.0
26313,4,13.5,30,42.5
26314,4,13.5,30,45.0
26315,4,13.5,30,47.5
26316,4,13.5,30,50.0
26317,4,13.5,40,-50.0
26318,4,13.5,40,-47.5
26319,4,13.5,40,-45.0
26320,4,13.5,40,-42.5
26321,4,13.5,40,-40.0
26322,4,13.5,40,-37.5
26323,4,13.5,40,-35.0
26324,4,13.5,40,-32.5
26325,4,13.5,40,-30.0
26326,4,13.5,40,-27.5
26327,4,13.5,40,-25.0
26328,4,13.5,40,-22.5
26329,4,13.5,40,-20.0
26330,4,13.5,40,-17.5
26331,4,13.5,40,-15.0
26332,4,13.5,40,-12.5
26333,4,13.5,40,-10.0
26334,4,13.5,40,-7.5
26335,4,13.5,40,-5.0
26336,4,13.5,40,-2.5
26337,4,13.5,40,0.0
26338,4,13.5,40,2.5
26339,4,13.5,40,5.0
26340,4,13.5,40,7.5
26341,4,13.5,40,10.0
26342,4,13.5,40,12.5
26343,4,13.5,40,15.0
26344,4,13.5,40,17.5
26345,4,13.5,40,20.0
26346,4,13.5,40,22.5
26347,4,13.5,40,25.0
26348,4,13.5,40,27.5
26349,4,13.5,40,30.0
26350,4,13.5,40,32.5
26351,4,13.5,40,35.0
26352,4,13.5,40,37.5
26353,4,13.5,40,40.0
26354,4,13.5,40,42.5
26355,4,13.5,40,45.0
26356,4,13.5,40,47.5
26357,4,13.5,40,50.0
26358,4,13.5,50,-50.0
26359,4,13.5,50,-47.5
26360,4,13.5,50,-45.0
26361,4,13.5,50,-42.5
26362,4,13.5,50,-40.0
26363,4,13.5,50,-37.5
26364,4,13.5,50,-35.0
26365,4,13.5,50,-32.5
26366,4,13.5,50,-30.0
26367,4,13.5,50,-27.5
26368,4,13.5,50,-25.0
26369,4,13.5,50,-22.5
26370,4,13.5,50,-20.0
26371,4,13.5,50,-17.5
26372,4,13.5,50,-15.0
26373,4,13.5,50,-12.5
26374,4,13.5,50,-10.0
26375,4,13.5,50,-7.5
26376,4,13.5,50,-5.0
26377,4,13.5,50,-2.5
26378,4,13.5,50,0.0
26379,4,13.5,50,2.5
26380,4,13.5,50,5.0
26381,4,13.5,50,7.5
26382,4,13.5,50,10.0
26383,4,13.5,50,12.5
26384,4,13.5,50,15.0
26385,4,13.5,50,17.5
26386,4,13.5,50,20.0
26387,4,13.5,50,22.5
26388,4,13.5,50,25.0
26389,4,13.5,50,27.5
26390,4,13.5,50,30.0
26391,4,13.5,50,32.5
26392,4,13.5,50,35.0
26393,4,13.5,50,37.5
26394,4,13.5,50,40.0
26395,4,13.5,50,42.5
26396,4,13.5,50,45.0
26397,4,13.5,50,47.5
26398,4,13.5,50,50.0
26399,4,13.5,60,-50.0
26400,4,13.5,60,-47.5
26401,4,13.5,60,-45.0
26402,4,13.5,60,-42.5
26403,4,13.5,60,-40.0
26404,4,13.5,60,-37.5
26405,4,13.5,60,-35.0
26406,4,13.5,60,-32.5
26407,4,13.5,60,-30.0
26408,4,13.5,60,-27.5
26409,4,13.5,60,-25.0
26410,4,13.5,60,-22.5
26411,4,13.5,60,-20.0
26412,4,13.5,60,-17.5
26413,4,13.5,60,-15.0
26414,4,13.5,60,-12.5
26415,4,13.5,60,-10.0
26416,4,13.5,60,-7.5
26417,4,13.5,60,-5.0
26418,4,13.5,60,-2.5
26419,4,13.5,60,0.0
26420,4,13.5,60,2.5
26421,4,13.5,60,5.0
26422,4,13.5,60,7.5
26423,4,13.5,60,10.0
26424,4,13.5,60,12.5
26425,4,13.5,60,15.0
26426,4,13.5,60,17.5
26427,4,13.5,60,20.0
26428,4,13.5,60,22.5
26429,4,13.5,60,25.0
26430,4,13.5,60,27.5
26431,4,13.5,60,30.0
26432,4,13.5,60,32.5
26433,4,13.5,60,35.0
26434,4,13.5,60,37.5
26435,4,13.5,60,40.0
26436,4,13.5,60,42.5
26437,4,13.5,60,45.0
26438,4,13.5,60,47.5
26439,4,13.5,60,50.0
26440,4,13.5,70,-50.0
26441,4,13.5,70,-47.5
26442,4,13.5,70,-45.0
26443,4,13.5,70,-42.5
26444,4,13.5,70,-40.0
26445,4,13.5,70,-37.5
26446,4,13.5,70,-35.0
26447,4,13.5,70,-32.5
26448,4,13.5,70,-30.0
26449,4,13.5,70,-27.5
26450,4,13.5,70,-25.0
26451,4,13.5,70,-22.5
26452,4,13.5,70,-20.0
26453,4,13.5,70,-17.5
26454,4,13.5,70,-15.0
26455,4,13.5,70,-12.5
26456,4,13.5,70,-10.0
26457,4,13.5,70,-7.5
26458,4,13.5,70,-5.0
26459,4,13.5,70,-2.5
26460,4,13.5,70,0.0
26461,4,13.5,70,2.5
26462,4,13.5,70,5.0
26463,4,13.5,70,7.5
26464,4,13.5,70,10.0
26465,4,13.5,70,12.5
26466,4,13.5,70,15.0
26467,4,13.5,70,17.5
26468,4,13.5,70,20.0
26469,4,13.5,70,22.5
26470,4,13.5,70,25.0
26471,4,13.5,70,27.5
26472,4,13.5,70,30.0
26473,4,13.5,70,32.5
26474,4,13.5,70,35.0
26475,4,13.5,70,37.5
26476,4,13.5,70,40.0
26477,4,13.5,70,42.5
26478,4,13.5,70,45.0
26479,4,13.5,70,47.5
26480,4,13.5,70,50.0
26481,4,13.5,80,-50.0
26482,4,13.5,80,-47.5
26483,4,13.5,80,-45.0
26484,4,13.5,80,-42.5
26485,4,13.5,80,-40.0
26486,4,13.5,80,-37.5
26487,4,13.5,80,-35.0
26488,4,13.5,80,-32.5
26489,4,13.5,80,-30.0
26490,4,13.5,80,-27.5
26491,4,13.5,80,-25.0
26492,4,13.5,80,-22.5
26493,4,13.5,80,-20.0
26494,4,13.5,80,-17.5
26495,4,13.5,80,-15.0
26496,4,13.5,80,-12.5
26497,4,13.5,80,-10.0
26498,4,13.5,80,-7.5
26499,4,13.5,80,-5.0
26500,4,13.5,80,-2.5
26501,4,13.5,80,0.0
26502,4,13.5,80,2.5
26503,4,13.5,80,5.0
26504,4,13.5,80,7.5
26505,4,13.5,80,10.0
26506,4,13.5,80,12.5
26507,4,13.5,80,15.0
26508,4,13.5,80,17.5
26509,4,13.5,80,20.0
26510,4,13.5,80,22.5
26511,4,13.5,80,25.0
26512,4,13.5,80,27.5
26513,4,13.5,80,30.0
26514,4,13.5,80,32.5
26515,4,13.5,80,35.0
26516,4,13.5,80,37.5
26517,4,13.5,80,40.0
26518,4,13.5,80,42.5
26519,4,13.5,80,45.0
26520,4,13.5,80,47.5
26521,4,13.5,80,50.0
26522,4,13.5,90,-50.0
26523,4,13.5,90,-47.5
26524,4,13.5,90,-45.0
26525,4,13.5,90,-42.5
26526,4,13.5,90,-40.0
26527,4,13.5,90,-37.5
26528,4,13.5,90,-35.0
26529,4,13.5,90,-32.5
26530,4,13.5,90,-30.0
26531,4,13.5,90,-27.5
26532,4,13.5,90,-25.0
26533,4,13.5,90,-22.5
26534,4,13.5,90,-20.0
26535,4,13.5,90,-17.5
26536,4,13.5,90,-15.0
26537,4,13.5,90,-12.5
26538,4,13.5,90,-10.0
26539,4,13.5,90,-7.5
26540,4,13.5,90,-5.0
26541,4,13.5,90,-2.5
26542,4,13.5,90,0.0
26543,4,13.5,90,2.5
26544,4,13.5,90,5.0
26545,4,13.5,90,7.5
26546,4,13.5,90,10.0
26547,4,13.5,90,12.5
26548,4,13.5,90,15.0
26549,4,13.5,90,17.5
26550,4,13.5,90,20.0
26551,4,13.5,90,22.5
26552,4,13.5,90,25.0
26553,4,13.5,90,27.5
26554,4,13.5,90,30.0
26555,4,13.5,90,32.5
26556,4,13.5,90,35.0
26557,4,13.5,90,37.5
26558,4,13.5,90,40.0
26559,4,13.5,90,42.5
26560,4,13.5,90,45.0
26561,4,13.5,90,47.5
26562,4,13.5,90,50.0
26563,4,13.5,100,-50.0
26564,4,13.5,100,-47.5
26565,4,13.5,100,-45.0
26566,4,13.5,100,-42.5
26567,4,13.5,100,-40.0
26568,4,13.5,100,-37.5
26569,4,13.5,100,-35.0
26570,4,13.5,100,-32.5
26571,4,13.5,100,-30.0
26572,4,13.5,100,-27.5
26573,4,13.5,100,-25.0
26574,4,13.5,100,-22.5
26575,4,13.5,100,-20.0
26576,4,13.5,100,-17.5
26577,4,13.5,100,-15.0
26578,4,13.5,100,-12.5
26579,4,13.5,100,-10.0
26580,4,13.5,100,-7.5
26581,4,13.5,100,-5.0
26582,4,13.5,100,-2.5
26583,4,13.5,100,0.0
26584,4,13.5,100,2.5
26585,4,13.5,100,5.0
26586,4,13.5,100,7.5
26587,4,13.5,100,10.0
26588,4,13.5,100,12.5
26589,4,13.5,100,15.0
26590,4,13.5,100,17.5
26591,4,13.5,100,20.0
26592,4,13.5,100,22.5
26593,4,13.5,100,25.0
26594,4,13.5,100,27.5
26595,4,13.5,100,30.0
26596,4,13.5,100,32.5
26597,4,13.5,100,35.0
26598,4,13.5,100,37.5
26599,4,13.5,100,40.0
26600,4,13.5,100,42.5
26601,4,13.5,100,45.0
26602,4,13.5,100,47.5
26603,4,13.5,100,50.0
26604,4,13.5,110,-50.0
26605,4,13.5,110,-47.5
26606,4,13.5,110,-45.0
26607,4,13.5,110,-42.5
26608,4,13.5,110,-40.0
26609,4,13.5,110,-37.5
26610,4,13.5,110,-35.0
26611,4,13.5,110,-32.5
26612,4,13.5,110,-30.0
26613,4,13.5,110,-27.5
26614,4,13.5,110,-25.0
26615,4,13.5,110,-22.5
26616,4,13.5,110,-20.0
26617,4,13.5,110,-17.5
26618,4,13.5,110,-15.0
26619,4,13.5,110,-12.5
26620,4,13.5,110,-10.0
26621,4,13.5,110,-7.5
26622,4,13.5,110,-5.0
26623,4,13.5,110,-2.5
26624,4,13.5,110,0.0
26625,4,13.5,110,2.5
26626,4,13.5,110,5.0
26627,4,13.5,110,7.5
26628,4,13.5,110,10.0
26629,4,13.5,110,12.5
26630,4,13.5,110,15.0
26631,4,13.5,110,17.5
26632,4,13.5,110,20.0
26633,4,13.5,110,22.5
26634,4,13.5,110,25.0
26635,4,13.5,110,27.5
26636,4,13.5,110,30.0
26637,4,13.5,110,32.5
26638,4,13.5,110,35.0
26639,4,13.5,110,37.5
26640,4,13.5,110,40.0
26641,4,13.5,110,42.5
26642,4,13.5,110,45.0
26643,4,13.5,110,47.5
26644,4,13.5,110,50.0
26645,4,13.5,120,-50.0
26646,4,13.5,120,-47.5
26647,4,13.5,120,-45.0
26648,4,13.5,120,-42.5
26649,4,13.5,120,-40.0
26650,4,13.5,120,-37.5
26651,4,13.5,120,-35.0
26652,4,13.5,120,-32.5
26653,4,13.5,120,-30.0
26654,4,13.5,120,-27.5
26655,4,13.5,120,-25.0
26656,4,13.5,120,-22.5
26657,4,13.5,120,-20.0
26658,4,13.5,120,-17.5
26659,4,13.5,120,-15.0
26660,4,13.5,120,-12.5
26661,4,13.5,120,-10.0
26662,4,13.5,120,-7.5
26663,4,13.5,120,-5.0
26664,4,13.5,120,-2.5
26665,4,13.5,120,0.0
26666,4,13.5,120,2.5
26667,4,13.5,120,5.0
26668,4,13.5,120,7.5
26669,4,13.5,120,10.0
26670,4,13.5,120,12.5
26671,4,13.5,120,15.0
26672,4,13.5,120,17.5
26673,4,13.5,120,20.0
26674,4,13.5,120,22.5
26675,4,13.5,120,25.0
26676,4,13.5,120,27.5
26677,4,13.5,120,30.0
26678,4,13.5,120,32.5
26679,4,13.5,120,35.0
26680,4,13.5,120,37.5
26681,4,13.5,120,40.0
26682,4,13.5,120,42.5
26683,4,13.5,120,45.0
26684,4,13.5,120,47.5
26685,4,13.5,120,50.0
26686,4,13.5,130,-50.0
26687,4,13.5,130,-47.5
26688,4,13.5,130,-45.0
26689,4,13.5,130,-42.5
26690,4,13.5,130,-40.0
26691,4,13.5,130,-37.5
26692,4,13.5,130,-35.0
26693,4,13.5,130,-32.5
26694,4,13.5,130,-30.0
26695,4,13.5,130,-27.5
26696,4,13.5,130,-25.0
26697,4,13.5,130,-22.5
26698,4,13.5,130,-20.0
26699,4,13.5,130,-17.5
26700,4,13.5,130,-15.0
26701,4,13.5,130,-12.5
26702,4,13.5,130,-10.0
26703,4,13.5,130,-7.5
26704,4,13.5,130,-5.0
26705,4,13.5,130,-2.5
26706,4,13.5,130,0.0
26707,4,13.5,130,2.5
26708,4,13.5,130,5.0
26709,4,13.5,130,7.5
26710,4,13.5,130,10.0
26711,4,13.5,130,12.5
26712,4,13.5,130,15.0
26713,4,13.5,130,17.5
26714,4,13.5,130,20.0
26715,4,13.5,130,22.5
26716,4,13.5,130,25.0
26717,4,13.5,130,27.5
26718,4,13.5,130,30.0
26719,4,13.5,130,32.5
26720,4,13.5,130,35.0
26721,4,13.5,130,37.5
26722,4,13.5,130,40.0
26723,4,13.5,130,42.5
26724,4,13.5,130,45.0
26725,4,13.5,130,47.5
26726,4,13.5,130,50.0
26727,4,14.0,20,-50.0
26728,4,14.0,20,-47.5
26729,4,14.0,20,-45.0
26730,4,14.0,20,-42.5
26731,4,14.0,20,-40.0
26732,4,14.0,20,-37.5
26733,4,14.0,20,-35.0
26734,4,14.0,20,-32.5
26735,4,14.0,20,-30.0
26736,4,14.0,20,-27.5
26737,4,14.0,20,-25.0
26738,4,14.0,20,-22.5
26739,4,14.0,20,-20.0
26740,4,14.0,20,-17.5
26741,4,14.0,20,-15.0
26742,4,14.0,20,-12.5
26743,4,14.0,20,-10.0
26744,4,14.0,20,-7.5
26745,4,14.0,20,-5.0
26746,4,14.0,20,-2.5
26747,4,14.0,20,0.0
26748,4,14.0,20,2.5
26749,4,14.0,20,5.0
26750,4,14.0,20,7.5
26751,4,14.0,20,10.0
26752,4,14.0,20,12.5
26753,4,14.0,20,15.0
26754,4,14.0,20,17.5
26755,4,14.0,20,20.0
26756,4,14.0,20,22.5
26757,4,14.0,20,25.0
26758,4,14.0,20,27.5
26759,4,14.0,20,30.0
26760,4,14.0,20,32.5
26761,4,14.0,20,35.0
26762,4,14.0,20,37.5
26763,4,14.0,20,40.0
26764,4,14.0,20,42.5
26765,4,14.0,20,45.0
26766,4,14.0,20,47.5
26767,4,14.0,20,50.0
26768,4,14.0,30,-50.0
26769,4,14.0,30,-47.5
26770,4,14.0,30,-45.0
26771,4,14.0,30,-42.5
26772,4,14.0,30,-40.0
26773,4,14.0,30,-37.5
26774,4,14.0,30,-35.0
26775,4,14.0,30,-32.5
26776,4,14.0,30,-30.0
26777,4,14.0,30,-27.5
26778,4,14.0,30,-25.0
26779,4,14.0,30,-22.5
26780,4,14.0,30,-20.0
26781,4,14.0,30,-17.5
26782,4,14.0,30,-15.0
26783,4,14.0,30,-12.5
26784,4,14.0,30,-10.0
26785,4,14.0,30,-7.5
26786,4,14.0,30,-5.0
26787,4,14.0,30,-2.5
26788,4,14.0,30,0.0
26789,4,14.0,30,2.5
26790,4,14.0,30,5.0
26791,4,14.0,30,7.5
26792,4,14.0,30,10.0
26793,4,14.0,30,12.5
26794,4,14.0,30,15.0
26795,4,14.0,30,17.5
26796,4,14.0,30,20.0
26797,4,14.0,30,22.5
26798,4,14.0,30,25.0
26799,4,14.0,30,27.5
26800,4,14.0,30,30.0
26801,4,14.0,30,32.5
26802,4,14.0,30,35.0
26803,4,14.0,30,37.5
26804,4,14.0,30,40.0
26805,4,14.0,30,42.5
26806,4,14.0,30,45.0
26807,4,14.0,30,47.5
26808,4,14.0,30,50.0
26809,4,14.0,40,-50.0
26810,4,14.0,40,-47.5
26811,4,14.0,40,-45.0
26812,4,14.0,40,-42.5
26813,4,14.0,40,-40.0
26814,4,14.0,40,-37.5
26815,4,14.0,40,-35.0
26816,4,14.0,40,-32.5
26817,4,14.0,40,-30.0
26818,4,14.0,40,-27.5
26819,4,14.0,40,-25.0
26820,4,14.0,40,-22.5
26821,4,14.0,40,-20.0
26822,4,14.0,40,-17.5
26823,4,14.0,40,-15.0
26824,4,14.0,40,-12.5
26825,4,14.0,40,-10.0
26826,4,14.0,40,-7.5
26827,4,14.0,40,-5.0
26828,4,14.0,40,-2.5
26829,4,14.0,40,0.0
26830,4,14.0,40,2.5
26831,4,14.0,40,5.0
26832,4,14.0,40,7.5
26833,4,14.0,40,10.0
26834,4,14.0,40,12.5
26835,4,14.0,40,15.0
26836,4,14.0,40,17.5
26837,4,14.0,40,20.0
26838,4,14.0,40,22.5
26839,4,14.0,40,25.0
26840,4,14.0,40,27.5
26841,4,14.0,40,30.0
26842,4,14.0,40,32.5
26843,4,14.0,40,35.0
26844,4,14.0,40,37.5
26845,4,14.0,40,40.0
26846,4,14.0,40,42.5
26847,4,14.0,40,45.0
26848,4,14.0,40,47.5
26849,4,14.0,40,50.0
26850,4,14.0,50,-50.0
26851,4,14.0,50,-47.5
26852,4,14.0,50,-45.0
26853,4,14.0,50,-42.5
26854,4,14.0,50,-40.0
26855,4,14.0,50,-37.5
26856,4,14.0,50,-35.0
26857,4,14.0,50,-32.5
26858,4,14.0,50,-30.0
26859,4,14.0,50,-27.5
26860,4,14.0,50,-25.0
26861,4,14.0,50,-22.5
26862,4,14.0,50,-20.0
26863,4,14.0,50,-17.5
26864,4,14.0,50,-15.0
26865,4,14.0,50,-12.5
26866,4,14.0,50,-10.0
26867,4,14.0,50,-7.5
26868,4,14.0,50,-5.0
26869,4,14.0,50,-2.5
26870,4,14.0,50,0.0
26871,4,14.0,50,2.5
26872,4,14.0,50,5.0
26873,4,14.0,50,7.5
26874,4,14.0,50,10.0
26875,4,14.0,50,12.5
26876,4,14.0,50,15.0
26877,4,14.0,50,17.5
26878,4,14.0,50,20.0
26879,4,14.0,50,22.5
26880,4,14.0,50,25.0
26881,4,14.0,50,27.5
26882,4,14.0,50,30.0
26883,4,14.0,50,32.5
26884,4,14.0,50,35.0
26885,4,14.0,50,37.5
26886,4,14.0,50,40.0
26887,4,14.0,50,42.5
26888,4,14.0,50,45.0
26889,4,14.0,50,47.5
26890,4,14.0,50,50.0
26891,4,14.0,60,-50.0
26892,4,14.0,60,-47.5
26893,4,14.0,60,-45.0
26894,4,14.0,60,-42.5
26895,4,14.0,60,-40.0
26896,4,14.0,60,-37.5
26897,4,14.0,60,-35.0
26898,4,14.0,60,-32.5
26899,4,14.0,60,-30.0
26900,4,14.0,60,-27.5
26901,4,14.0,60,-25.0
26902,4,14.0,60,-22.5
26903,4,14.0,60,-20.0
26904,4,14.0,60,-17.5
26905,4,14.0,60,-15.0
26906,4,14.0,60,-12.5
26907,4,14.0,60,-10.0
26908,4,14.0,60,-7.5
26909,4,14.0,60,-5.0
26910,4,14.0,60,-2.5
26911,4,14.0,60,0.0
26912,4,14.0,60,2.5
26913,4,14.0,60,5.0
26914,4,14.0,60,7.5
26915,4,14.0,60,10.0
26916,4,14.0,60,12.5
26917,4,14.0,60,15.0
26918,4,14.0,60,17.5
26919,4,14.0,60,20.0
26920,4,14.0,60,22.5
26921,4,14.0,60,25.0
26922,4,14.0,60,27.5
26923,4,14.0,60,30.0
26924,4,14.0,60,32.5
26925,4,14.0,60,35.0
26926,4,14.0,60,37.5
26927,4,14.0,60,40.0
26928,4,14.0,60,42.5
26929,4,14.0,60,45.0
26930,4,14.0,60,47.5
26931,4,14.0,60,50.0
26932,4,14.0,70,-50.0
26933,4,14.0,70,-47.5
26934,4,14.0,70,-45.0
26935,4,14.0,70,-42.5
26936,4,14.0,70,-40.0
26937,4,14.0,70,-37.5
26938,4,14.0,70,-35.0
26939,4,14.0,70,-32.5
26940,4,14.0,70,-30.0
26941,4,14.0,70,-27.5
26942,4,14.0,70,-25.0
26943,4,14.0,70,-22.5
26944,4,14.0,70,-20.0
26945,4,14.0,70,-17.5
26946,4,14.0,70,-15.0
26947,4,14.0,70,-12.5
26948,4,14.0,70,-10.0
26949,4,14.0,70,-7.5
26950,4,14.0,70,-5.0
26951,4,14.0,70,-2.5
26952,4,14.0,70,0.0
26953,4,14.0,70,2.5
26954,4,14.0,70,5.0
26955,4,14.0,70,7.5
26956,4,14.0,70,10.0
26957,4,14.0,70,12.5
26958,4,14.0,70,15.0
26959,4,14.0,70,17.5
26960,4,14.0,70,20.0
26961,4,14.0,70,22.5
26962,4,14.0,70,25.0
26963,4,14.0,70,27.5
26964,4,14.0,70,30.0
26965,4,14.0,70,32.5
26966,4,14.0,70,35.0
26967,4,14.0,70,37.5
26968,4,14.0,70,40.0
26969,4,14.0,70,42.5
26970,4,14.0,70,45.0
26971,4,14.0,70,47.5
26972,4,14.0,70,50.0
26973,4,14.0,80,-50.0
26974,4,14.0,80,-47.5
26975,4,14.0,80,-45.0
26976,4,14.0,80,-42.5
26977,4,14.0,80,-40.0
26978,4,14.0,80,-37.5
26979,4,14.0,80,-35.0
26980,4,14.0,80,-32.5
26981,4,14.0,80,-30.0
26982,4,14.0,80,-27.5
26983,4,14.0,80,-25.0
26984,4,14.0,80,-22.5
26985,4,14.0,80,-20.0
26986,4,14.0,80,-17.5
26987,4,14.0,80,-15.0
26988,4,14.0,80,-12.5
26989,4,14.0,80,-10.0
26990,4,14.0,80,-7.5
26991,4,14.0,80,-5.0
26992,4,14.0,80,-2.5
26993,4,14.0,80,0.0
26994,4,14.0,80,2.5
26995,4,14.0,80,5.0
26996,4,14.0,80,7.5
26997,4,14.0,80,10.0
26998,4,14.0,80,12.5
26999,4,14.0,80,15.0
27000,4,14.0,80,17.5
27001,4,14.0,80,20.0
27002,4,14.0,80,22.5
27003,4,14.0,80,25.0
27004,4,14.0,80,27.5
27005,4,14.0,80,30.0
27006,4,14.0,80,32.5
27007,4,14.0,80,35.0
27008,4,14.0,80,37.5
27009,4,14.0,80,40.0
27010,4,14.0,80,42.5
27011,4,14.0,80,45.0
27012,4,14.0,80,47.5
27013,4,14.0,80,50.0
27014,4,14.0,90,-50.0
27015,4,14.0,90,-47.5
27016,4,14.0,90,-45.0
27017,4,14.0,90,-42.5
27018,4,14.0,90,-40.0
27019,4,14.0,90,-37.5
27020,4,14.0,90,-35.0
27021,4,14.0,90,-32.5
27022,4,14.0,90,-30.0
27023,4,14.0,90,-27.5
27024,4,14.0,90,-25.0
27025,4,14.0,90,-22.5
27026,4,14.0,90,-20.0
27027,4,14.0,90,-17.5
27028,4,14.0,90,-15.0
27029,4,14.0,90,-12.5
27030,4,14.0,90,-10.0
27031,4,14.0,90,-7.5
27032,4,14.0,90,-5.0
27033,4,14.0,90,-2.5
27034,4,14.0,90,0.0
27035,4,14.0,90,2.5
27036,4,14.0,90,5.0
27037,4,14.0,90,7.5
27038,4,14.0,90,10.0
27039,4,14.0,90,12.5
27040,4,14.0,90,15.0
27041,4,14.0,90,17.5
27042,4,14.0,90,20.0
27043,4,14.0,90,22.5
27044,4,14.0,90,25.0
27045,4,14.0,90,27.5
27046,4,14.0,90,30.0
27047,4,14.0,90,32.5
27048,4,14.0,90,35.0
27049,4,14.0,90,37.5
27050,4,14.0,90,40.0
27051,4,14.0,90,42.5
27052,4,14.0,90,45.0
27053,4,14.0,90,47.5
27054,4,14.0,90,50.0
27055,4,14.0,100,-50.0
27056,4,14.0,100,-47.5
27057,4,14.0,100,-45.0
27058,4,14.0,100,-42.5
27059,4,14.0,100,-40.0
27060,4,14.0,100,-37.5
27061,4,14.0,100,-35.0
27062,4,14.0,100,-32.5
27063,4,14.0,100,-30.0
27064,4,14.0,100,-27.5
27065,4,14.0,100,-25.0
27066,4,14.0,100,-22.5
27067,4,14.0,100,-20.0
27068,4,14.0,100,-17.5
27069,4,14.0,100,-15.0
27070,4,14.0,100,-12.5
27071,4,14.0,100,-10.0
27072,4,14.0,100,-7.5
27073,4,14.0,100,-5.0
27074,4,14.0,100,-2.5
27075,4,14.0,100,0.0
27076,4,14.0,100,2.5
27077,4,14.0,100,5.0
27078,4,14.0,100,7.5
27079,4,14.0,100,10.0
27080,4,14.0,100,12.5
27081,4,14.0,100,15.0
27082,4,14.0,100,17.5
27083,4,14.0,100,20.0
27084,4,14.0,100,22.5
27085,4,14.0,100,25.0
27086,4,14.0,100,27.5
27087,4,14.0,100,30.0
27088,4,14.0,100,32.5
27089,4,14.0,100,35.0
27090,4,14.0,100,37.5
27091,4,14.0,100,40.0
27092,4,14.0,100,42.5
27093,4,14.0,100,45.0
27094,4,14.0,100,47.5
27095,4,14.0,100,50.0
27096,4,14.0,110,-50.0
27097,4,14.0,110,-47.5
27098,4,14.0,110,-45.0
27099,4,14.0,110,-42.5
27100,4,14.0,110,-40.0
